Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
1706113,Being Mentally Ill: A Sociological Theory,Thomas J. Scheff,"Scheff, Thomas J.",,"=""0202305872""","=""9780202305875""",0,4.00,Routledge,Paperback,234,1999,1966,,2023/06/26,to-read,to-read (#430),to-read,,,,0,0
153605,"The Pentagon of Power (The Myth of the Machine, Vol 2)",Lewis Mumford,"Mumford, Lewis",,"=""0156716100""","=""9780156716109""",0,4.35,"Harcour, Brace Jovanovich",Paperback,496,1974,1970,,2023/06/26,to-read,to-read (#429),to-read,,,,0,0
137979,Against Method,Paul Karl Feyerabend,"Feyerabend, Paul Karl",,"=""0860916464""","=""9780860916468""",0,4.02,Verso,Paperback,296,1993,1975,,2023/06/20,to-read,to-read (#428),to-read,,,,0,0
17133999,A Disability of the Soul: An Ethnography of Schizophrenia and Mental Illness in Contemporary Japan,Karen Nakamura,"Nakamura, Karen",,"=""0801478618""","=""9780801478611""",0,4.44,Cornell University Press,Paperback,248,2013,2013,,2023/06/17,to-read,to-read (#427),to-read,,,,0,0
202679,A Short History of Medicine,Erwin H. Ackerknecht,"Ackerknecht, Erwin H.",,"=""0801827264""","=""9780801827266""",0,3.71,Johns Hopkins University Press,Paperback,304,1982,1982,,2023/06/16,to-read,to-read (#426),to-read,,,,0,0
1659630,The Cry and the Covenant,Morton Thompson,"Thompson, Morton",,"=""0899667589""","=""9780899667584""",0,4.53,Buccaneer Books,Hardcover,469,1991,1949,,2023/06/16,to-read,to-read (#425),to-read,,,,0,0
4677063,"Little Science, Big Science... and Beyond",Derek John de Solla Price,"Price, Derek John de Solla",,"=""0231049579""","=""9780231049573""",0,3.70,Columbia University Press,Paperback,301,1986,1963,,2023/06/16,to-read,to-read (#424),to-read,,,,0,0
58063409,"The Real Anthony Fauci: Bill Gates, Big Pharma, and the Global War on Democracy and Public Health",Robert F. Kennedy Jr.,"Jr., Robert F. Kennedy",,"=""""","=""""",0,4.52,Skyhorse,Kindle Edition,934,2021,2021,,2023/06/16,to-read,to-read (#423),to-read,,,,0,0
635872,The Careless Society: Community And Its Counterfeits,John McKnight,"McKnight, John",,"=""0465091261""","=""9780465091263""",0,3.88,Basic Books,Paperback,208,1996,1995,,2023/06/15,to-read,to-read (#422),to-read,,,,0,0
6288,The Road,Cormac McCarthy,"McCarthy, Cormac",,"=""0307265439""","=""9780307265432""",5,3.99,Alfred A. Knopf,Hardcover,241,2006,2006,2023/06/15,2023/03/22,,,read,,,,1,0
1383945,Spring and All,William Carlos Williams,"Williams, William Carlos",,"=""""","=""""",5,4.13,Maurice Darantiere,Hardcover,96,1923,1923,2023/06/14,2023/06/14,,,read,,,,1,0
276859,El árbol de la ciencia,Pío Baroja,"Baroja, Pío",,"=""8420658804""","=""9788420658803""",0,3.67,Alianza Editorial,Paperback,255,2005,1911,,2023/06/14,to-read,to-read (#421),to-read,,,,0,0
3321425,Mushrooms: A Book Of Free Forms (1916),Alfred Kreymborg,"Kreymborg, Alfred",,"=""0548591245""","=""9780548591246""",0,3.57,Kessinger Publishing,Paperback,160,2007,2007,,2023/06/14,to-read,to-read (#420),to-read,,,,0,0
84981,Tuck Everlasting,Natalie Babbitt,"Babbitt, Natalie",,"=""0374480095""","=""9780374480097""",5,3.90,"Farrar, Straus and Giroux (BYR)",Paperback,148,1985,1975,2023/06/14,2023/06/14,,,read,,,,1,0
287804,The Present Age,Søren Kierkegaard,"Kierkegaard, Søren",Alexander Dru,"=""0061300942""","=""9780061300943""",3,4.05,Harper Torchbooks,Paperback,108,1962,1846,2023/06/13,2023/06/08,,,read,,,,1,0
45035203,Technological Slavery,Theodore J. Kaczynski,"Kaczynski, Theodore J.",,"=""1944228012""","=""9781944228019""",0,4.17,"Fitch Madison Publishers, LLC",Paperback,355,2019,2010,,2023/06/11,to-read,to-read (#419),to-read,,,,0,0
623239,"The United States of America Versus Theodore John Kaczynski: Ethics, Power and the Invention of the Unabomber",Michael Mello,"Mello, Michael",,"=""1893956016""","=""9781893956018""",0,3.50,Context Books,Hardcover,367,1999,1999,,2023/06/11,to-read,to-read (#418),to-read,,,,0,0
1512865,"The Philosophy of Moral Development: Moral Stages and the Idea of Justice (Essays on Moral Development, Volume 1)",Lawrence Kohlberg,"Kohlberg, Lawrence",,"=""0060647604""","=""9780060647605""",0,4.26,Harper & Row,Hardcover,441,1981,1981,,2023/06/11,to-read,to-read (#417),to-read,,,,0,0
356205,The Franchiser,Stanley Elkin,"Elkin, Stanley",William H. Gass,"=""1564783057""","=""9781564783059""",0,3.95,Dalkey Archive Press,Paperback,342,2001,1976,,2023/06/11,to-read,to-read (#416),to-read,,,,0,0
6948448,Manufacturing Depression: The Secret History of a Modern Disease,Gary    Greenberg,"Greenberg, Gary",,"=""1416569790""","=""9781416569794""",0,3.71,Simon & Schuster,Hardcover,432,2010,2010,,2023/06/11,to-read,to-read (#415),to-read,,,,0,0
4687373,The Noble Lie: When Scientists Give the Right Answers for the Wrong Reasons,Gary    Greenberg,"Greenberg, Gary",,"=""0470072776""","=""9780470072776""",0,3.51,Trade Paper Press,Hardcover,256,2008,2008,,2023/06/11,to-read,to-read (#414),to-read,,,,0,0
2315629,"The Hero: A Study in Tradition, Myth and Drama (Dover Books on Literature & Drama)",FitzRoy Richard Somerset,"Somerset, FitzRoy Richard",,"=""0486427080""","=""9780486427089""",0,3.81,Dover Publications,Paperback,336,2011,1936,,2023/06/11,to-read,to-read (#413),to-read,,,,0,0
492282,Beyond Psychology,Otto Rank,"Rank, Otto",,"=""0486204855""","=""9780486204857""",0,4.10,Dover Publications,Paperback,304,2011,1958,,2023/06/11,to-read,to-read (#412),to-read,,,,0,0
704004,Art and Artist: Creative Urge and Personality Development,Charles Francis Atkinson,"Atkinson, Charles Francis","Anaïs Nin, Charles Francis Atkinson","=""0393305740""","=""9780393305746""",0,4.29,W. W. Norton & Company,Paperback,532,1989,1932,,2023/06/11,to-read,to-read (#411),to-read,,,,0,0
1484942,Truth and Reality,Otto Rank,"Rank, Otto",,"=""0393008991""","=""9780393008999""",0,4.07,W.W. Norton & Company,Paperback,128,1978,1929,,2023/06/11,to-read,to-read (#410),to-read,,,,0,0
588138,The Hero With a Thousand Faces,Joseph Campbell,"Campbell, Joseph",,"=""0691017840""","=""9780691017846""",0,4.13,Princeton University Press,Paperback,416,1972,1949,,2023/06/11,to-read,to-read (#409),to-read,,,,0,0
646141,The Courage to Create,Rollo May,"May, Rollo",,"=""0393311066""","=""9780393311068""",4,4.09,W. W. Norton & Company,Paperback,144,1994,1975,2023/06/08,2023/03/07,,,read,,,,1,0
257845,True Grit,Charles Portis,"Portis, Charles",,"=""1585673692""","=""9781585673698""",0,4.16,Overlook Press,Paperback,224,2002,1968,,2023/06/07,to-read,to-read (#408),to-read,,,,0,0
552175,Progress and Poverty: An Inquiry in the Cause of Industrial Depressions and of Increase of Want with Increase of Wealth... The Remedy,Henry George,"George, Henry",,"=""0911312587""","=""9780911312584""",0,4.31,Robert Schalkenbach Foundation,Paperback,599,1997,1879,,2023/06/07,to-read,to-read (#407),to-read,,,,0,0
23905463,The Martyrdom of Man,Winwood Reade,"Reade, Winwood",,"=""""","=""""",0,4.05,,Kindle Edition,285,2014,1872,,2023/06/07,to-read,to-read (#406),to-read,,,,0,0
161744,Common Sense,Thomas Paine,"Paine, Thomas",George Vafiadis,"=""0143036254""","=""9780143036258""",4,3.99,Penguin,Paperback,104,2005,1776,2023/06/07,2023/06/07,,,read,,,,1,0
2052,"The Big Sleep (Philip Marlowe, #1)",Raymond Chandler,"Chandler, Raymond",,"=""0394758285""","=""9780394758282""",0,3.95,Vintage Crime,Paperback,231,1988,1939,,2023/06/05,to-read,to-read (#405),to-read,,,,0,0
727442,Death of the Family,David Graham Cooper,"Cooper, David Graham",,"=""0394712331""","=""9780394712338""",0,3.55,"Allen Lane, 1971",Paperback,145,2000,1971,,2023/06/04,to-read,to-read (#404),to-read,,,,0,0
3360382,The Language of Madness,David Graham Cooper,"Cooper, David Graham",,"=""0140220666""","=""9780140220667""",0,3.65,Pelican/Penguin Books Ltd,Paperback,192,1980,1978,,2023/06/04,to-read,to-read (#403),to-read,,,,0,0
3370769,The Dialectics of Liberation,David Graham Cooper,"Cooper, David Graham",,"=""0140210296""","=""9780140210293""",0,3.70,Penguin Books,,202,1971,1968,,2023/06/04,to-read,to-read (#402),to-read,,,,0,0
13172076,La maggioranza deviante. L'ideologia del controllo sociale totale,Franco Basaglia,"Basaglia, Franco",,"=""8860738849""","=""9788860738844""",0,4.23,Baldini Castoldi Dalai,Paperback,190,2010,1971,,2023/06/04,to-read,to-read (#401),to-read,,,,0,0
12601304,L'utopia della realtà,Franco Basaglia,"Basaglia, Franco",Maria Grazia Giannichedda,"=""8806176692""","=""9788806176693""",0,4.38,Einaudi,Paperback,328,2005,2005,,2023/06/04,to-read,to-read (#400),to-read,,,,0,0
9725072,L'istituzione negata: Rapporto da un ospedale psichiatrico,Franco Basaglia,"Basaglia, Franco",,"=""886073732X""","=""9788860737328""",0,4.10,Baldini & Castoldi,Paperback,380,2010,1968,,2023/06/04,to-read,to-read (#399),to-read,,,,0,0
25310554,The Man Who Closed the Asylums: Franco Basaglia and the Revolution in Mental Health Care,John Foot,"Foot, John",,"=""1781689288""","=""9781781689288""",0,3.99,Verso,ebook,424,2015,2014,,2023/06/04,to-read,to-read (#398),to-read,,,,0,0
13155290,Several Short Sentences About Writing,Verlyn Klinkenborg,"Klinkenborg, Verlyn",,"=""0307266346""","=""9780307266347""",4,4.12,Knopf,Hardcover,224,2012,2012,2023/06/02,2023/04/12,,,read,,,,1,0
30553,The Road to Wigan Pier,George Orwell,"Orwell, George",Richard Hoggart,"=""""","=""""",0,3.92,Penguin Classics,Paperback,215,2001,1937,,2023/06/02,to-read,to-read (#397),to-read,,,,0,0
859198,The Earl of Louisiana,A.J. Liebling,"Liebling, A.J.",T. Harry Williams,"=""0807102032""","=""9780807102039""",0,4.12,Louisiana State University Press,Paperback,252,1970,1970,,2023/06/02,to-read,to-read (#396),to-read,,,,0,0
79,Coming Into the Country,John McPhee,"McPhee, John",,"=""0374522871""","=""9780374522872""",0,4.21,"Farrar, Straus and Giroux",Paperback,438,1991,1977,,2023/06/02,to-read,to-read (#395),to-read,,,,0,0
677923,The Essays,Francis Bacon,"Bacon, Francis",John Pitcher,"=""0140432167""","=""9780140432169""",0,3.81,Penguin Classics,Paperback,288,1986,1597,,2023/05/31,to-read,to-read (#394),to-read,,,,0,0
277032,The New Atlantis,Francis Bacon,"Bacon, Francis",,"=""1406504149""","=""9781406504149""",0,3.09,Dodo Press,Paperback,48,2006,1626,,2023/05/31,to-read,to-read (#393),to-read,,,,0,0
193755,The Diving Bell and the Butterfly,Jean-Dominique Bauby,"Bauby, Jean-Dominique",Jeremy Leggatt,"=""0375701214""","=""9780375701214""",4,3.98,Vintage,Paperback,132,1998,1997,2023/05/31,2023/05/30,,,read,,,,1,0
1871602,Words of Light: Theses on the Photography of History,Eduardo Cadava,"Cadava, Eduardo",,"=""0691002681""","=""9780691002682""",0,4.28,Princeton University Press,Paperback,204,1998,1996,,2023/05/29,to-read,to-read (#392),to-read,,,,0,0
1694699,The Shame of the Cities (American Century Series),Lincoln Steffens,"Steffens, Lincoln",Thomas Bender,"=""0374523738""","=""9780374523732""",0,3.78,Hill and Wang,Paperback,306,1957,,,2023/05/29,to-read,to-read (#391),to-read,,,,0,0
612670,Catherine of Siena: The Dialogue,Catherine of Siena,"Siena, Catherine of",Suzanne Noffke,"=""0809122332""","=""9780809122332""",0,4.35,Paulist Press,Paperback,398,1980,1377,,2023/05/28,to-read,to-read (#390),to-read,,,,0,0
1190486,Cambrian Intelligence: The Early History of the New AI,Rodney A. Brooks,"Brooks, Rodney A.",,"=""0262522632""","=""9780262522632""",0,4.06,MIT Press,Paperback,213,1999,1999,,2023/05/26,to-read,to-read (#389),to-read,,,,0,0
205403,Flesh and Machines: How Robots Will Change Us,Rodney A. Brooks,"Brooks, Rodney A.",,"=""037572527X""","=""9780375725272""",0,3.63,Knopf Doubleday Publishing Group,Paperback,272,2003,2002,,2023/05/26,to-read,to-read (#388),to-read,,,,0,0
2072,Brainstorms: Philosophical Essays on Mind and Psychology,Daniel C. Dennett,"Dennett, Daniel C.",,"=""0262540371""","=""9780262540377""",0,3.96,MIT Press,Paperback,377,1981,1978,,2023/05/26,to-read,to-read (#387),to-read,,,,0,0
57845083,Place Bewitched and Other Stories,Nikolai Gogol,"Gogol, Nikolai","Natasha Randall, Constance Garnett","=""0374231478""","=""9780374231477""",0,3.50,Picador Paper,Paperback,336,2022,,,2023/05/24,to-read,to-read (#385),to-read,,,,0,0
252981,The Collected Tales of Nikolai Gogol,Nikolai Gogol,"Gogol, Nikolai","Richard Pevear, Larissa Volokhonsky","=""0375706151""","=""9780375706158""",0,4.35,Vintage,Paperback,435,1999,1835,,2023/05/24,to-read,to-read (#384),to-read,,,,0,0
19107,"The Diary of a Madman, the Government Inspector, and Selected Stories",Nikolai Gogol,"Gogol, Nikolai","Ronald Wilks, Robert A. Maguire","=""0140449078""","=""9780140449075""",0,4.15,Penguin Classics,Paperback,330,2006,1835,,2023/05/24,to-read,to-read (#383),to-read,,,,0,0
45009648,Kierkegaard’s Theological Sociology: Prophetic Fire for the Present Age,Paul Tyson,"Tyson, Paul",,"=""1532648251""","=""9781532648250""",0,4.64,Cascade Books,Paperback,148,2019,,,2023/05/19,to-read,to-read (#382),to-read,,,,0,0
286957,The Yellow Wall-Paper,Charlotte Perkins Gilman,"Gilman, Charlotte Perkins",Elaine Hedges,"=""1558611584""","=""9781558611580""",4,4.10,The Feminist Press at CUNY,Paperback,64,1996,1892,2023/05/18,2023/03/24,,,read,,,,1,0
646039,Why Does Language Matter to Philosophy?,Ian Hacking,"Hacking, Ian",,"=""0521099986""","=""9780521099981""",0,3.73,Cambridge University Press,Paperback,212,1975,1975,,2023/05/18,to-read,to-read (#381),to-read,,,,0,0
841374,The Social Construction of What?,Ian Hacking,"Hacking, Ian",,"=""0674004124""","=""9780674004122""",0,3.87,Harvard University Press,Paperback,272,2000,1999,,2023/05/18,to-read,to-read (#380),to-read,,,,0,0
385494,Rewriting the Soul: Multiple Personality and the Sciences of Memory,Ian Hacking,"Hacking, Ian",,"=""0756752892""","=""9780756752897""",0,4.11,Diane Pub Co,Hardcover,336,2003,1995,,2023/05/18,to-read,to-read (#379),to-read,,,,0,0
1404407,Users and Abusers of Psychiatry: A Critical Look at Psychiatric Practice,Lucy Johnstone,"Johnstone, Lucy",,"=""0415211565""","=""9780415211567""",0,4.33,Routledge,Paperback,320,2000,1989,,2023/05/18,to-read,to-read (#378),to-read,,,,0,0
220432,They Say You're Crazy: How The World's Most Powerful Psychiatrists Decide Who's Normal,Paula J. Caplan,"Caplan, Paula J.",,"=""0201488329""","=""9780201488326""",0,3.75,Da Capo Lifelong Books,Paperback,382,1996,1995,,2023/05/18,to-read,to-read (#377),to-read,,,,0,0
16248231,"Saving Normal: An Insider's Revolt Against Out-Of-Control Psychiatric Diagnosis, DSM-5, Big Pharma, and the Medicalization of Ordinary Life",Allen Frances,"Frances, Allen",,"=""0062229257""","=""9780062229250""",0,3.85,Mariner Books,Hardcover,336,2013,2013,,2023/05/18,to-read,to-read (#376),to-read,,,,0,0
224186,"Night Talk and Other Poems (Princeton Series of Contemporary Poets, 116)",Richard Pevear,"Pevear, Richard",,"=""069101342X""","=""9780691013428""",0,4.29,Princeton University Press,Paperback,76,1978,1977,,2023/05/17,to-read,to-read (#375),to-read,,,,0,0
22292808,Atlas Mnemosyne,Aby Warburg,"Warburg, Aby","Martin Warnke, Claudia Brink, Joaquín Chamorro Mielke, Fernando Checa Cremades","=""8446028255""","=""9788446028253""",0,4.58,Akal,Hardcover,188,2010,,,2023/05/17,to-read,to-read (#374),to-read,,,,0,0
119073,The Name of the Rose,Umberto Eco,"Eco, Umberto",William Weaver,"=""0156001314""","=""9780156001311""",0,4.14,Houghton Mifflin Harcourt,Paperback,552,1994,1980,,2023/05/17,to-read,to-read (#373),to-read,,,,0,0
108783855,"Memorial to the Legislature of Massachusetts, 1843 (Classic Reprint)",Dorothea Lynde Dix,"Dix, Dorothea Lynde",,"=""1397693266""","=""9781397693266""",4,4.00,Forgotten Books,Paperback,37,2018,,2023/05/16,2023/03/24,,,read,,,,1,0
278854,"The Purloined Letter (C. Auguste Dupin, #3)",Edgar Allan Poe,"Poe, Edgar Allan",,"=""0886820618""","=""9780886820619""",0,3.65,Creative Co,Library Binding,48,1986,1844,,2023/05/15,to-read,to-read (#372),to-read,,,,0,0
57693494,Losing Our Minds: The Challenge of Defining Mental Illness,Lucy Foulkes,"Foulkes, Lucy",,"=""1250274176""","=""9781250274175""",0,4.07,St. Martin's Press,Hardcover,272,2022,,,2023/05/15,to-read,to-read (#371),to-read,,,,0,0
2761,The Denial of Death,Ernest Becker,"Becker, Ernest",Sam Keen,"=""""","=""""",0,4.08,Free Press,Paperback,336,1997,1973,,2023/05/12,to-read,to-read (#370),to-read,,,,0,0
36204293,The War on Normal People: The Truth About America's Disappearing Jobs and Why Universal Basic Income Is Our Future,Andrew   Yang,"Yang, Andrew",,"=""0316414247""","=""9780316414241""",0,4.27,Hachette Books,Hardcover,304,2018,2018,,2023/05/11,to-read,to-read (#369),to-read,,,,0,0
17470957,American Psychosis: How the Federal Government Destroyed the Mental Illness Treatment System,E. Fuller Torrey,"Torrey, E. Fuller",,"=""0199988714""","=""9780199988716""",0,3.82,Oxford University Press,Hardcover,224,2013,2013,,2023/05/11,to-read,to-read (#368),to-read,,,,0,0
929783,The Iron Heel,Jack London,"London, Jack",Matt Soar,"=""""","=""""",0,3.77,Librivox,Audiobook,8,2010,1908,,2023/05/11,to-read,to-read (#367),to-read,,,,0,0
9589,Hocus Pocus,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0425161293""","=""9780425161296""",4,3.83,Berkley Books,Paperback,322,1997,1990,2023/05/10,2023/05/01,,,read,,,,1,0
414999,Childhood’s End,Arthur C. Clarke,"Clarke, Arthur C.",,"=""""","=""""",0,4.12,Del Rey Books,Mass Market Paperback,224,1987,1953,,2023/05/09,to-read,to-read (#366),to-read,,,,0,0
33256675,"The American System of Public Provision for the Insane, and Despotism in Lunatic Asylums",Orpheus Everts,"Everts, Orpheus",,"=""3743358158""","=""9783743358157""",0,0.0,Hansebooks,Paperback,80,2016,1881,,2023/05/06,to-read,to-read (#365),to-read,,,,0,0
6693827,History of the Insane in the British Isles,Daniel Hack Tuke,"Tuke, Daniel Hack",,"=""""","=""""",0,3.67,,Hardcover,360,1882,1882,,2023/05/06,to-read,to-read (#364),to-read,,,,0,0
1752140,The Art of Asylum-Keeping: Thomas Story Kirkbride and the Origins of American Psychiatry,Nancy Tomes,"Tomes, Nancy",,"=""0812215397""","=""9780812215397""",0,4.12,University of Pennsylvania Press Anniversary Collection,Hardcover,424,1994,1994,,2023/05/06,to-read,to-read (#363),to-read,,,,0,0
11171986,"On the Construction, Organization, and General Arrangements of Hospitals for the Insane: With Some Remarks On Insanity and Its Treatment",Thomas Story Kirkbride,"Kirkbride, Thomas Story",,"=""1148457941""","=""9781148457949""",0,4.50,Nabu Press,Paperback,338,2010,1973,,2023/05/06,to-read,to-read (#362),to-read,,,,0,0
3505626,"Description of the Retreat: An Institution Near York For Insane Persons of the Society of Friends Containing an Account of the Origin and Progress, ... of Cases (Psychiatric monograph series)",Samuel Tuke,"Tuke, Samuel",,"=""1899209042""","=""9781899209040""",0,3.50,Process Press,Paperback,227,1996,,,2023/05/06,to-read,to-read (#361),to-read,,,,0,0
25213585,Madness in Civilization: The Cultural History of Insanity,Andrew Scull,"Scull, Andrew",,"=""0500252122""","=""9780500252123""",0,3.94,Thames & Hudson,Hardcover,448,2015,2015,,2023/05/06,to-read,to-read (#360),to-read,,,,0,0
1758820,The Discovery Of The Asylum : Social Order And Disorder In The New Republic,David J. Rothman,"Rothman, David J.",,"=""0316757713""","=""9780316757713""",0,3.80,"Little, Brown and Company",Paperback,,1971,1971,,2023/05/06,to-read,to-read (#359),to-read,,,,0,0
